image_id,filename,disease_label,disease_code,relative_path,full_path,file_size_kb,img_format,image_hash,split,resize_width,resize_height,binarisasi_applied,binarisasi_method,prescale_applied,prescale_range,size_norm,kecamatan,avg_temp,avg_humidity,total_precip,avg_drought,avg_uv,avg_wind,obs_count,musim,sumber_api,n_laporan,avg_kerugian_pct,avg_luas_ha,avg_serangan_pct
TUN033,IMG_0853.jpg,tungro,3,tungro\IMG_0853.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0853.jpg,76.7,.jpg,556032c2bc3072a3,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0067,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN034,IMG_0854.jpg,tungro,3,tungro\IMG_0854.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0854.jpg,88.3,.jpg,9cfa436edd30e1c8,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0085,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN035,IMG_0855.jpg,tungro,3,tungro\IMG_0855.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0855.jpg,66.3,.jpg,6f78b03089c39f73,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0051,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN036,IMG_0857.jpg,tungro,3,tungro\IMG_0857.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0857.jpg,68.3,.jpg,5a9cb65a5102e1f9,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0055,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN037,IMG_0858.jpg,tungro,3,tungro\IMG_0858.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0858.jpg,89.5,.jpg,8d036bff6796279b,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0087,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN038,IMG_0859.jpg,tungro,3,tungro\IMG_0859.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0859.jpg,133.9,.jpg,dfe66fe592515eca,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0154,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN039,IMG_0860.jpg,tungro,3,tungro\IMG_0860.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0860.jpg,86.9,.jpg,9c476f0ef502383f,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0083,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN040,IMG_0861.jpg,tungro,3,tungro\IMG_0861.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0861.jpg,76.3,.jpg,3583220535b4c730,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0067,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN041,IMG_0864.jpg,tungro,3,tungro\IMG_0864.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0864.jpg,43.4,.jpg,386914393e231c52,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0017,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN042,IMG_0865.jpg,tungro,3,tungro\IMG_0865.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0865.jpg,91.1,.jpg,040292ce8ab2dc03,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0089,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN043,IMG_0866.jpg,tungro,3,tungro\IMG_0866.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0866.jpg,67.3,.jpg,408e12e1a7e4141d,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0053,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN044,IMG_0867.jpg,tungro,3,tungro\IMG_0867.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0867.jpg,61.9,.jpg,a2ec8575a9e38294,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0045,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN045,IMG_0868.jpg,tungro,3,tungro\IMG_0868.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0868.jpg,110.7,.jpg,a7e0e26a50bd60a6,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0119,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN046,IMG_0869.jpg,tungro,3,tungro\IMG_0869.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0869.jpg,52.7,.jpg,5326894010049b9b,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0031,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN047,IMG_0872.jpg,tungro,3,tungro\IMG_0872.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0872.jpg,77.7,.jpg,be82134280b6ba8e,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0069,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN048,IMG_0876.jpg,tungro,3,tungro\IMG_0876.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0876.jpg,133.5,.jpg,a3612095e264f754,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0154,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN049,IMG_0878.jpg,tungro,3,tungro\IMG_0878.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0878.jpg,185.4,.jpg,03111b194e2e4dca,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0233,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN050,IMG_0879.jpg,tungro,3,tungro\IMG_0879.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0879.jpg,149.7,.jpg,0e8ec22939eeb8ed,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0178,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN051,IMG_0880.jpg,tungro,3,tungro\IMG_0880.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0880.jpg,54.2,.jpg,b5092cb7e0c33c76,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0033,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN052,IMG_0881.jpg,tungro,3,tungro\IMG_0881.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0881.jpg,61.7,.jpg,17faec60e326b5b7,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0044,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN053,IMG_0882.jpg,tungro,3,tungro\IMG_0882.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0882.jpg,89.0,.jpg,ffc5c931cf287bb4,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0086,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN054,IMG_0883.jpg,tungro,3,tungro\IMG_0883.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0883.jpg,120.9,.jpg,80c165204466b607,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0135,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN055,IMG_0885.jpg,tungro,3,tungro\IMG_0885.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0885.jpg,85.6,.jpg,74e534f1912fa798,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0081,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN056,IMG_0886.jpg,tungro,3,tungro\IMG_0886.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0886.jpg,70.8,.jpg,9f493f5346ae36e6,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0058,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN057,IMG_0887.jpg,tungro,3,tungro\IMG_0887.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0887.jpg,81.0,.jpg,bd472a0b38f4878c,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0074,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN058,IMG_0888.jpg,tungro,3,tungro\IMG_0888.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0888.jpg,45.5,.jpg,7e189ed5acb82473,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.002,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN059,IMG_0889.jpg,tungro,3,tungro\IMG_0889.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0889.jpg,89.6,.jpg,397bb10eb4f57836,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0087,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN060,IMG_0890.jpg,tungro,3,tungro\IMG_0890.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0890.jpg,42.9,.jpg,56cebcda87587510,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0016,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN061,IMG_0891.jpg,tungro,3,tungro\IMG_0891.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0891.jpg,81.1,.jpg,591cacf29454f8f1,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0074,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN062,IMG_0895.jpg,tungro,3,tungro\IMG_0895.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0895.jpg,45.8,.jpg,ee27270104366ad2,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.002,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN063,IMG_0896.jpg,tungro,3,tungro\IMG_0896.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0896.jpg,57.1,.jpg,65873eb3a75bf59e,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0037,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN064,IMG_0897.jpg,tungro,3,tungro\IMG_0897.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0897.jpg,67.9,.jpg,c6dd190a904a7911,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0054,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN065,IMG_0898.jpg,tungro,3,tungro\IMG_0898.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0898.jpg,73.6,.jpg,f35d156b54134907,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0063,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN066,IMG_0899.jpg,tungro,3,tungro\IMG_0899.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0899.jpg,65.9,.jpg,5e06ef3bee063e23,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0051,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN067,IMG_0900.jpg,tungro,3,tungro\IMG_0900.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0900.jpg,78.6,.jpg,a192c917491ede2e,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.007,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN068,IMG_0901.jpg,tungro,3,tungro\IMG_0901.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0901.jpg,69.7,.jpg,0fbaf891c4fa0b6e,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0057,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN069,IMG_0902.jpg,tungro,3,tungro\IMG_0902.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0902.jpg,64.2,.jpg,bab04971e6588b48,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0048,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN070,IMG_0903.jpg,tungro,3,tungro\IMG_0903.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0903.jpg,60.2,.jpg,80bde03d8e3ef7a3,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0042,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN071,IMG_0904.jpg,tungro,3,tungro\IMG_0904.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0904.jpg,70.4,.jpg,0adf68e62a0f2926,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0058,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN072,IMG_0906.jpg,tungro,3,tungro\IMG_0906.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0906.jpg,42.8,.jpg,dc77e342bcf8adbc,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0016,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN073,IMG_0907.jpg,tungro,3,tungro\IMG_0907.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0907.jpg,60.2,.jpg,f5312d4795c10301,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0042,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN074,IMG_0911.jpg,tungro,3,tungro\IMG_0911.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0911.jpg,94.6,.jpg,cbdc0e2fa2b5c4a0,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0095,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN075,IMG_0912.jpg,tungro,3,tungro\IMG_0912.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0912.jpg,58.1,.jpg,456e08fc718a52f1,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0039,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN076,IMG_0913.jpg,tungro,3,tungro\IMG_0913.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0913.jpg,78.7,.jpg,d720a78f82c568f4,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.007,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN077,IMG_0916.jpg,tungro,3,tungro\IMG_0916.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0916.jpg,38.5,.jpg,fb4492c398112675,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0009,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN078,IMG_0917.jpg,tungro,3,tungro\IMG_0917.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0917.jpg,36.7,.jpg,5ced1d1dc5f4421b,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0006,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN079,IMG_0923.jpg,tungro,3,tungro\IMG_0923.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_0923.jpg,196.0,.jpg,f247252bbdda8ba6,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0249,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
TUN080,IMG_1028.jpg,tungro,3,tungro\IMG_1028.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\tungro\IMG_1028.jpg,127.4,.jpg,a5661f152e0b0206,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0144,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,43,77.907,1.465,83.721
